matchId,winner_BOTTOM,winner_JUNGLE,winner_MIDDLE,winner_TOP,winner_UTILITY,loser_BOTTOM,loser_JUNGLE,loser_MIDDLE,loser_TOP,loser_UTILITY
EUW1_7197285629,MissFortune,Teemo,Leblanc,Illaoi,Lux,Jinx,Volibear,Sylas,Singed,Shaco
EUW1_7197285721,Caitlyn,Amumu,Lux,Kayle,Rell,Sion,Graves,Vex,Singed,Ornn
EUW1_7197287384,Caitlyn,DrMundo,Karma,Pantheon,Lux,Ashe,Sion,Malzahar,Yorick,Thresh
EUW1_7197287958,Seraphine,Amumu,Leblanc,Yone,Zyra,Caitlyn,Viego,Smolder,Sylas,Pantheon
EUW1_7197289073,Caitlyn,Rammus,Yone,Irelia,Bard,Jinx,Nunu,Sett,Fiora,Shen
EUW1_7197291042,Tristana,LeeSin,Lux,Illaoi,Sylas,Vayne,Vi,Yone,Mordekaiser,Ashe
EUW1_7197291139,Caitlyn,Hecarim,Aurora,Shen,Lulu,MissFortune,Skarner,Qiyana,Kayle,Leona
EUW1_7197292024,Draven,Volibear,Xerath,Warwick,Swain,Caitlyn,Warwick,Yone,Sett,Teemo
EUW1_7197293633,Caitlyn,Vi,Malzahar,Shaco,Janna,Draven,Kayn,Sylas,XinZhao,Zilean
EUW1_7197295744,Rengar,Nunu,Annie,Jayce,Shaco,Jhin,LeeSin,Veigar,Aatrox,Lux
EUW1_7197296080,Caitlyn,Ekko,Syndra,Volibear,Nami,MissFortune,Warwick,Ziggs,Gangplank,Thresh
EUW1_7197296306,Caitlyn,Rammus,XinZhao,Mordekaiser,Blitzcrank,Tristana,Thresh,Zed,Akshan,
EUW1_7197300861,Caitlyn,Kayn,Yone,Gwen,Senna,Jhin,MonkeyKing,Aurora,Garen,Fiora
EUW1_7197301687,Jinx,Garen,Yasuo,Ambessa,Blitzcrank,Sona,Zyra,Swain,Irelia,Xerath
EUW1_7197302601,Vayne,Warwick,Vex,Illaoi,Milio,Kalista,Nocturne,Qiyana,Chogath,Pyke
EUW1_7197302997,MissFortune,Nocturne,Fizz,Mordekaiser,Sylas,Jinx,Ekko,Veigar,Urgot,Nami
EUW1_7197303505,Sivir,MasterYi,Viktor,Garen,Maokai,Jinx,Poppy,Syndra,Yorick,Yuumi
EUW1_7197304164,Ashe,LeeSin,Sylas,Gwen,Zyra,Zeri,MasterYi,Orianna,Pantheon,Seraphine
EUW1_7197304998,Smolder,Rengar,Katarina,Heimerdinger,Leona,Caitlyn,Volibear,Galio,Mordekaiser,Lux
EUW1_7197305082,Xayah,Zed,Malzahar,Riven,TwistedFate,Yasuo,LeeSin,Rengar,Nautilus,Nami
EUW1_7197305456,Samira,Nocturne,Syndra,Fiora,Thresh,Caitlyn,Amumu,Sylas,Irelia,Karma
EUW1_7197305726,Aphelios,Kayn,Swain,Volibear,Poppy,KogMaw,MasterYi,Orianna,Urgot,Lulu
EUW1_7197305949,Corki,Viego,Katarina,Mordekaiser,Teemo,Jinx,Amumu,Diana,Sion,Thresh
EUW1_7197306381,Samira,Kayn,Akali,Mordekaiser,Brand,Jhin,Viego,Galio,TahmKench,Morgana
EUW1_7197307796,Caitlyn,Nocturne,Ahri,TahmKench,Rakan,Jhin,Karthus,Ryze,Garen,Soraka
EUW1_7197307997,MissFortune,Twitch,AurelionSol,Riven,Rell,Tristana,Gragas,Ahri,Garen,Malphite
EUW1_7197308048,Teemo,Renekton,Talon,Gwen,Maokai,Jinx,Teemo,Katarina,Darius,Velkoz
EUW1_7197309109,Varus,Kayn,Sylas,Vladimir,Morgana,Jhin,Mordekaiser,Ahri,Riven,Milio
EUW1_7197309411,Caitlyn,Warwick,Xerath,Pantheon,TahmKench,Jayce,Nasus,Vex,Camille,Viktor
EUW1_7197310236,Lucian,JarvanIV,Yone,Kennen,Braum,Jinx,Vi,Qiyana,Zac,Lulu
EUW1_7197311611,Vayne,LeeSin,Vex,Maokai,Hwei,Kaisa,Shaco,Xerath,Kayle,Lux
EUW1_7197316973,Ashe,MasterYi,Ambessa,Warwick,Yuumi,Ezreal,Rengar,Ryze,Darius,Lux
EUW1_7197317002,Smolder,Zed,Neeko,Akali,Thresh,Caitlyn,Rammus,Malphite,Olaf,Shaco
EUW1_7197317409,Ezreal,Viego,Kassadin,Ornn,Teemo,Caitlyn,MonkeyKing,Azir,Nocturne,Morgana
EUW1_7197317768,Sivir,Khazix,Orianna,Kayle,Zoe,Caitlyn,Vi,Ahri,Ambessa,TahmKench
EUW1_7197317989,Vayne,Rengar,Lux,Camille,Thresh,MissFortune,Warwick,Ahri,TahmKench,Janna
EUW1_7197318352,KogMaw,Karthus,Lux,Jayce,Seraphine,Caitlyn,Graves,Gragas,Yasuo,Ashe
EUW1_7197319293,Jinx,Kayn,Vex,Chogath,Renata,Twitch,Warwick,Katarina,Volibear,Bard
EUW1_7197319491,Veigar,MonkeyKing,Hwei,Chogath,Nami,Ashe,Gwen,Ekko,Illaoi,MissFortune
EUW1_7197319680,Draven,Evelynn,Seraphine,Yone,Lulu,Jinx,Nocturne,Morgana,Ekko,Neeko
EUW1_7197320337,Yasuo,Gwen,Diana,MonkeyKing,Ziggs,Jhin,Nocturne,Fizz,Riven,Veigar
EUW1_7197320529,Caitlyn,Warwick,Xerath,Smolder,Lux,Jhin,XinZhao,Orianna,Mordekaiser,TahmKench
EUW1_7197321621,Caitlyn,Ekko,Talon,Irelia,Xerath,Tristana,FiddleSticks,Galio,Riven,Morgana
EUW1_7197321765,Kaisa,Mordekaiser,Corki,Gragas,Thresh,Jinx,Nunu,Leblanc,Jax,Nautilus
EUW1_7197321882,Jinx,Teemo,Irelia,Aatrox,Janna,Jhin,Diana,Leblanc,Quinn,Nami
EUW1_7197322001,MissFortune,Vi,Leblanc,Garen,Blitzcrank,Lucian,MasterYi,Yasuo,Darius,Lux
EUW1_7197322022,Samira,Rammus,Lissandra,Gragas,Leona,Vayne,Shyvana,Zed,Renekton,Taric
EUW1_7197322117,Zeri,JarvanIV,Viktor,Trundle,Yuumi,Kaisa,Pantheon,Ahri,Warwick,Thresh
EUW1_7197323042,Zeri,Ambessa,Katarina,Riven,Janna,Ashe,Gwen,Rengar,Nasus,Nautilus
EUW1_7197323380,MissFortune,Belveth,Vex,Mordekaiser,Renata,Corki,Evelynn,Kassadin,Yone,Soraka
EUW1_7197324030,Caitlyn,Zac,Syndra,Ambessa,Senna,Caitlyn,MasterYi,Senna,LeeSin,Lux
EUW1_7197324317,Chogath,Nocturne,Nunu,Draven,Leona,Xayah,Sejuani,Akshan,Viktor,TahmKench
EUW1_7197325911,Caitlyn,Kayn,Vladimir,Nautilus,Swain,MissFortune,Viego,Annie,Chogath,Neeko
EUW1_7197326008,Xayah,Gragas,Syndra,Volibear,Senna,Ashe,Vi,Velkoz,Aatrox,MissFortune
EUW1_7197327355,Aphelios,Warwick,Akali,TahmKench,Sona,Jinx,Naafiri,Xerath,Sion,Lulu
EUW1_7197327802,Ezreal,RekSai,Hwei,Teemo,Brand,Caitlyn,Shaco,Anivia,Jax,Karma
EUW1_7197327867,Aphelios,Ekko,Yasuo,Ambessa,Blitzcrank,Jinx,Diana,Sylas,Gwen,Blitzcrank
EUW1_7197327912,Jinx,Zed,Katarina,Yone,TahmKench,Draven,Rengar,Zed,Smolder,Shaco
EUW1_7197328375,Jhin,Kindred,Katarina,Yone,Lux,Jinx,JarvanIV,Velkoz,Poppy,Nautilus
EUW1_7197328743,Kaisa,Jayce,Galio,Gangplank,Leona,Ashe,Graves,Malzahar,TahmKench,Velkoz
EUW1_7197329050,Caitlyn,Ambessa,Katarina,TahmKench,Thresh,Caitlyn,Naafiri,Yone,Ambessa,Bard
EUW1_7197330879,KogMaw,Lillia,Vex,DrMundo,Galio,Zeri,Sejuani,Leblanc,Camille,Nami
EUW1_7197331034,MissFortune,DrMundo,Vladimir,Irelia,Morgana,Draven,Trundle,Sylas,Sett,Shaco
EUW1_7197331302,Vayne,Nunu,Syndra,Swain,Galio,Sivir,Volibear,Kassadin,Garen,Blitzcrank
EUW1_7197332672,Caitlyn,Lillia,Diana,Fiora,Anivia,MissFortune,Khazix,Briar,KSante,Lux
EUW1_7197332699,Xayah,Lillia,Yone,Teemo,Brand,Smolder,Elise,Kassadin,Camille,Senna
EUW1_7197333230,Caitlyn,Zed,Xerath,DrMundo,Senna,Sivir,LeeSin,Irelia,Nasus,Nami
EUW1_7197333305,Sivir,Kayn,Katarina,Chogath,Xerath,Jinx,Twitch,Evelynn,Ambessa,Syndra
EUW1_7197335076,Jhin,Nidalee,Leblanc,Fiora,Chogath,Tristana,Kayn,Lux,Gragas,Braum
EUW1_7197335399,Lucian,Skarner,Yasuo,Darius,Zilean,Lux,Viego,Akshan,Tryndamere,Ezreal
EUW1_7197336091,Draven,Shaco,Leblanc,Volibear,Shen,Yasuo,MasterYi,Lux,Darius,Blitzcrank
EUW1_7197337307,Draven,Shaco,Malzahar,Kled,Maokai,Swain,Kayn,Jayce,Yone,Morgana
EUW1_7197337492,Kaisa,Kayn,Anivia,Renekton,Milio,Ezreal,JarvanIV,Yone,Chogath,Zyra
EUW1_7197338489,MissFortune,Briar,Smolder,Jayce,Blitzcrank,Azir,LeeSin,Velkoz,TahmKench,Brand
EUW1_7197339150,Ezreal,Nocturne,Talon,TahmKench,Braum,,Viego,Kayle,Fiora,Thresh
EUW1_7197339606,Veigar,Amumu,Ekko,Garen,Pantheon,Ashe,Diana,Ahri,Ornn,TahmKench
EUW1_7197341165,Zeri,Elise,Vex,Maokai,Nami,Caitlyn,Diana,Yasuo,DrMundo,Lux
EUW1_7197341203,MissFortune,Kayn,Twitch,Illaoi,Lux,Jinx,Zac,Ahri,Singed,Blitzcrank
EUW1_7197342161,Jhin,XinZhao,Akshan,Tryndamere,Lux,Vayne,Warwick,Sylas,Rumble,Bard
EUW1_7197344245,Sivir,Kayn,Lissandra,Chogath,Zilean,Jinx,Shaco,Akali,Sett,Lux
EUW1_7197345378,Jinx,Elise,Neeko,Ambessa,TahmKench,Kaisa,Volibear,Swain,Fiora,Janna
EUW1_7197345925,Jinx,Brand,Fizz,KSante,Janna,Draven,Warwick,Gragas,Mordekaiser,Sona
EUW1_7197346041,Caitlyn,Heimerdinger,Aurora,Shen,Renata,Swain,Khazix,Ryze,Ambessa,Seraphine
EUW1_7197346452,Ashe,Zyra,Yone,Aatrox,Lux,Smolder,MasterYi,Hwei,Ambessa,Thresh
EUW1_7197346499,Zeri,Graves,TwistedFate,Mordekaiser,Lux,Ezreal,Ivern,Xerath,Darius,Seraphine
EUW1_7197346561,Caitlyn,Warwick,Yone,Gwen,Senna,Caitlyn,Ekko,Akali,Garen,Soraka
EUW1_7197347760,Swain,Vi,Irelia,Riven,Nami,Hwei,Nocturne,Zed,KSante,Seraphine
EUW1_7197347867,Nilah,Nocturne,Annie,Yorick,,Kaisa,Rengar,Vex,Gwen,Lux
EUW1_7197348088,Smolder,Nocturne,Talon,Aatrox,Karma,Jhin,Maokai,Ryze,Yorick,Nami
EUW1_7197348147,Ashe,Viego,Swain,Renekton,Blitzcrank,Kalista,Graves,Viktor,Ambessa,Darius
EUW1_7197348499,Nilah,Kayn,Fizz,DrMundo,Rell,Samira,Sylas,Galio,Yone,Ornn
EUW1_7197348700,MissFortune,Graves,Yasuo,Chogath,Pyke,Aphelios,Taliyah,Diana,Trundle,Pyke
EUW1_7197349289,MissFortune,Briar,Hwei,Yone,Ahri,Jhin,Lillia,Azir,Jax,Milio
EUW1_7197349313,Caitlyn,Amumu,Yone,Jayce,Nautilus,Aphelios,Warwick,Ahri,Sion,LeeSin
EUW1_7197349513,Yasuo,Nidalee,AurelionSol,Gwen,Nami,Jhin,Shaco,Akali,TwistedFate,TahmKench
EUW1_7197349758,Caitlyn,Nocturne,Vex,Renekton,TahmKench,Vayne,Skarner,Sylas,Graves,Milio
EUW1_7197350420,Caitlyn,Gwen,Vex,Warwick,Teemo,Caitlyn,Diana,Smolder,KSante,Velkoz
EUW1_7197350636,Smolder,Trundle,Swain,Yorick,Rakan,MissFortune,Amumu,Aurora,Malphite,Leona
EUW1_7197350928,Ashe,Hecarim,Akali,MonkeyKing,Lux,Yasuo,FiddleSticks,Rengar,Ambessa,Senna
EUW1_7197351993,Draven,Pantheon,Nasus,Ambessa,Thresh,Smolder,Sion,Zed,Aatrox,Rakan
EUW1_7197352129,Caitlyn,Kayn,Jayce,Aatrox,Seraphine,Draven,Amumu,Zoe,Ambessa,Brand
EUW1_7197353419,Yasuo,Evelynn,Galio,Olaf,Nautilus,Jhin,Khazix,Vex,Darius,Milio
EUW1_7197354895,Aphelios,Vi,Ekko,Garen,Soraka,Caitlyn,Viego,AurelionSol,Tryndamere,Morgana
EUW1_7197355679,Xayah,MonkeyKing,Malzahar,DrMundo,Yuumi,Caitlyn,Amumu,Jayce,Camille,Velkoz
EUW1_7197355915,Caitlyn,Shaco,Thresh,Gnar,Sylas,Corki,Viego,Ambessa,Akali,Aurora
EUW1_7197356352,Kaisa,Briar,Leblanc,Darius,Galio,Ashe,LeeSin,TahmKench,Ambessa,Lulu
EUW1_7197358271,Jhin,Volibear,Briar,Mordekaiser,Velkoz,Caitlyn,Ekko,Irelia,Gwen,Blitzcrank
EUW1_7197358652,Jinx,DrMundo,Fizz,Ambessa,Senna,Caitlyn,Graves,Aurora,Shen,Morgana
EUW1_7197358716,MissFortune,Warwick,Veigar,Ornn,Rakan,Lucian,Viego,Syndra,Chogath,Thresh
EUW1_7197360465,Caitlyn,Shaco,TwistedFate,Ambessa,Zyra,Smolder,Ambessa,Veigar,Riven,Pyke
EUW1_7197360524,Ashe,Diana,Katarina,MasterYi,Morgana,Varus,Warwick,Katarina,Udyr,Shaco
EUW1_7197360897,Jhin,Teemo,Smolder,Vayne,TahmKench,Jinx,Sejuani,Aurora,Pantheon,Swain
EUW1_7197361040,Lucian,Kayn,Leblanc,Ornn,Neeko,Caitlyn,Graves,Yasuo,Yorick,Morgana
EUW1_7197361050,Swain,Warwick,Garen,Poppy,TahmKench,Caitlyn,Udyr,Sylas,Jayce,Yuumi
EUW1_7197361354,Caitlyn,Garen,Vex,Teemo,Lux,Ryze,Warwick,Irelia,Smolder,Hwei
EUW1_7197361554,KogMaw,Rammus,Pantheon,TahmKench,Lux,Tristana,JarvanIV,Akali,Ambessa,Senna
EUW1_7197361647,MissFortune,Belveth,Azir,Maokai,Lux,Kaisa,Vi,Xerath,Veigar,Pyke
EUW1_7197361739,Annie,Karthus,Galio,Ambessa,Singed,Jinx,MasterYi,Swain,Caitlyn,Braum
EUW1_7197361936,Kayle,Warwick,Swain,Jayce,Sona,Jhin,Khazix,Fizz,Yorick,Bard
EUW1_7197362313,Ashe,Graves,Malzahar,Garen,Nautilus,Jhin,Briar,Orianna,Illaoi,Velkoz
EUW1_7197363424,Caitlyn,Viego,Smolder,KSante,Pyke,Kaisa,Elise,Garen,Darius,Leona
EUW1_7197363531,Xayah,Udyr,Syndra,Volibear,Nautilus,Jhin,Amumu,Lucian,KSante,Rell
EUW1_7197364141,Caitlyn,Taric,Jayce,Fiora,Pyke,Draven,Yorick,Swain,Heimerdinger,
EUW1_7197364612,Caitlyn,Belveth,Syndra,Teemo,Rell,Smolder,Gwen,Irelia,Rell,Lux
EUW1_7197364796,Swain,Teemo,Diana,Camille,Renata,Caitlyn,Evelynn,Lux,Kennen,Galio
EUW1_7197365825,Caitlyn,Nunu,Fizz,Graves,Morgana,Teemo,Rengar,Lux,Zac,Milio
EUW1_7197366505,Caitlyn,Warwick,Ahri,TahmKench,Bard,Jinx,Lillia,Ambessa,Renekton,Heimerdinger
EUW1_7197366720,Varus,Khazix,Katarina,Trundle,Nautilus,Caitlyn,Shyvana,Syndra,Tryndamere,Sona
EUW1_7197366829,KogMaw,Kayn,Katarina,Chogath,Lux,Sivir,Rammus,AurelionSol,Sett,Poppy
EUW1_7197367295,MissFortune,XinZhao,Malzahar,Viktor,TwistedFate,Ezreal,Diana,Irelia,Gnar,Karma
EUW1_7197367348,Nilah,Amumu,Azir,Ambessa,Blitzcrank,Zeri,Diana,Ahri,Riven,Milio
EUW1_7197367420,Jinx,Jax,Chogath,Tryndamere,Velkoz,Jhin,Briar,Vladimir,Rammus,Zyra
EUW1_7197367512,KogMaw,Naafiri,Neeko,Yone,Gragas,Jhin,Shaco,Caitlyn,Mordekaiser,Nami
EUW1_7197368149,Jinx,Shaco,Sylas,Darius,Bard,Samira,Vi,Diana,Volibear,Nautilus
EUW1_7197368163,Draven,Warwick,Lux,Viego,Lulu,Draven,Nunu,Galio,Yone,Lux
EUW1_7197368416,Caitlyn,Khazix,Yasuo,Kayle,TahmKench,Jinx,Viego,Ahri,Singed,Lulu
EUW1_7197369120,Zeri,Teemo,Volibear,Ambessa,Veigar,Caitlyn,Hecarim,Sylas,Sett,Senna
EUW1_7197370143,Zeri,JarvanIV,Yasuo,Illaoi,Lux,MissFortune,XinZhao,Ahri,Sion,Yuumi
EUW1_7197370799,Caitlyn,MasterYi,Yasuo,Ambessa,,Samira,Warwick,Irelia,Ambessa,Pyke
EUW1_7197370943,Jhin,Teemo,Orianna,Mordekaiser,Lulu,Vayne,Nocturne,Diana,Sion,Ashe
EUW1_7197371934,Ashe,Trundle,Yasuo,Urgot,Leona,MissFortune,Ekko,Yone,Poppy,TahmKench
EUW1_7197372719,Brand,MasterYi,Jayce,Illaoi,Lux,Samira,XinZhao,Viktor,Nasus,Blitzcrank
EUW1_7197372845,Ashe,Viego,Syndra,Vi,Thresh,Caitlyn,Skarner,Fizz,Kayle,Senna
EUW1_7197373127,Xayah,Khazix,Vex,Sett,Milio,Jinx,Riven,Galio,Jax,Shaco
EUW1_7197373230,KogMaw,Warwick,Yone,DrMundo,Rakan,Jhin,Amumu,Akali,Rumble,Morgana
EUW1_7197373456,Sivir,Nocturne,Zoe,Aatrox,Morgana,Jinx,Amumu,Lux,Sion,Sona
EUW1_7197373731,Smolder,MasterYi,Diana,Nasus,Morgana,Jinx,Nunu,Talon,Heimerdinger,Annie
EUW1_7197374642,Jhin,Nocturne,Ahri,Chogath,Zyra,Corki,FiddleSticks,Talon,Gragas,Brand
EUW1_7197374948,Vayne,Briar,Ambessa,Swain,TahmKench,Samira,FiddleSticks,Vex,Maokai,Yuumi
EUW1_7197375128,Ezreal,Shaco,Galio,Singed,Lux,Kalista,Diana,Garen,TahmKench,Swain
EUW1_7197375204,Yorick,Pantheon,Irelia,Gwen,,Ashe,Kayn,Katarina,Nasus,
EUW1_7197375455,Sivir,Skarner,Veigar,Vayne,Lux,Caitlyn,Warwick,Vex,Fiora,Karma
EUW1_7197376053,Caitlyn,Vi,Ryze,Yasuo,Bard,Ezreal,DrMundo,Fizz,Yone,Lux
EUW1_7197376825,Jhin,MonkeyKing,Viktor,Gragas,Rakan,Jinx,Amumu,Smolder,Pantheon,Braum
EUW1_7197376861,Ezreal,Rengar,Zed,Sion,Seraphine,,Belveth,Ahri,Singed,Jinx
EUW1_7197377132,Jhin,Viego,Syndra,Vi,Poppy,Ashe,Khazix,Fizz,Yone,Taric
EUW1_7197377359,MissFortune,Sejuani,Akali,DrMundo,Janna,Jhin,Poppy,Hwei,Urgot,Thresh
EUW1_7197378031,Jinx,Ekko,Vex,Maokai,Morgana,Aphelios,Diana,Katarina,DrMundo,Rell
EUW1_7197378818,Caitlyn,Rammus,Veigar,Nasus,Thresh,Samira,Warwick,Katarina,Gangplank,Poppy
EUW1_7197379330,Ashe,Lillia,Zed,Aurora,Leona,Jinx,Teemo,Yasuo,Chogath,Seraphine
EUW1_7197379995,Jhin,JarvanIV,Sylas,Garen,Thresh,Lucian,Graves,Yone,Irelia,Pantheon
EUW1_7197380651,Jhin,Ekko,,Caitlyn,Swain,Swain,Nunu,Singed,,Brand
EUW1_7197380965,Xayah,Amumu,Azir,Aurora,Rumble,Samira,Rengar,Talon,Trundle,Heimerdinger
EUW1_7197380996,TahmKench,Nocturne,Galio,Nasus,Leona,MissFortune,Khazix,Akali,Annie,Yuumi
EUW1_7197381324,MissFortune,Nidalee,Katarina,Garen,Leona,Jhin,Viego,Veigar,Darius,Zilean
EUW1_7197382191,Corki,Ambessa,Morgana,Yone,Swain,Draven,Warwick,Fizz,Mordekaiser,TahmKench
EUW1_7197382616,Caitlyn,Viego,Xerath,Yone,Senna,Caitlyn,Zed,Malzahar,Ambessa,Lux
EUW1_7197383149,Amumu,LeeSin,Talon,Mordekaiser,Blitzcrank,Jinx,Volibear,Katarina,Illaoi,Karma
EUW1_7197383642,Tristana,Viego,Fizz,Gangplank,Nunu,Corki,Graves,Sylas,Yone,Yuumi
EUW1_7197383734,Draven,Viego,Sylas,Yone,Karma,Caitlyn,MonkeyKing,Orianna,Sett,Morgana
EUW1_7197384634,Xayah,Diana,Malzahar,Aatrox,Lulu,Teemo,Viego,Yasuo,Aurora,Amumu
EUW1_7197384878,Draven,Amumu,Gragas,TwistedFate,Poppy,Jinx,Skarner,Yasuo,Camille,Swain
EUW1_7197386991,Corki,Naafiri,Irelia,Gwen,Morgana,Jinx,Graves,Sett,Jax,Lux
EUW1_7197387671,Jinx,MasterYi,Zed,Malphite,Pyke,Aphelios,Shyvana,Ahri,Gwen,Milio
EUW1_7197387772,Jhin,Briar,Yasuo,Darius,Janna,Ashe,Teemo,Orianna,Urgot,Hwei
EUW1_7197388195,Xayah,Zed,Yasuo,Aatrox,Swain,Corki,Ekko,Swain,Chogath,Lux
EUW1_7197389690,Nilah,Vi,Veigar,DrMundo,Renata,KogMaw,Kindred,Lux,Malphite,Karma
EUW1_7197389781,Caitlyn,Evelynn,Ziggs,Riven,Brand,Kaisa,Udyr,Anivia,Malphite,Milio
EUW1_7197390016,Ashe,Skarner,Vex,TahmKench,Nami,Caitlyn,Nocturne,Malzahar,DrMundo,Malphite
EUW1_7197390101,Ezreal,JarvanIV,Yasuo,Volibear,Seraphine,Caitlyn,MonkeyKing,Syndra,Garen,Nami
EUW1_7197391478,Caitlyn,Nocturne,Lux,Briar,Morgana,Caitlyn,Vi,,Garen,Morgana
EUW1_7197391774,Jhin,Elise,Yone,Ambessa,Zyra,Jinx,Viego,Vex,Jax,Brand
EUW1_7197391884,Varus,Evelynn,Xerath,Mordekaiser,Pyke,Corki,Teemo,Gangplank,Sett,Rakan
EUW1_7197391922,Aphelios,Viego,Hwei,Singed,Sona,Darius,MasterYi,Swain,Ambessa,Ahri
EUW1_7197392249,Aphelios,Ambessa,Yasuo,Sett,Neeko,Caitlyn,Shaco,Sylas,Teemo,Leona
EUW1_7197392619,Zeri,Graves,Fizz,Yorick,Swain,MissFortune,Nocturne,Yone,Shen,Lux
EUW1_7197393733,Ashe,MasterYi,Caitlyn,Tryndamere,Ahri,Aphelios,Rengar,Yone,Aatrox,
EUW1_7197394147,Samira,Zed,Hwei,Darius,Shaco,Samira,Gragas,Diana,KSante,Bard
EUW1_7197397729,Ashe,Vi,Galio,Renekton,Twitch,Vayne,Nocturne,Talon,Darius,Janna
EUW1_7197398952,Kaisa,MasterYi,Malzahar,TahmKench,,Vayne,Taliyah,LeeSin,Teemo,Thresh
EUW1_7197399626,Ashe,Nocturne,Malzahar,Camille,Swain,Velkoz,,Sylas,Kled,Aatrox
EUW1_7197401405,Lucian,Evelynn,Irelia,Darius,Yuumi,Jinx,Warwick,Fizz,Graves,Morgana
EUW1_7197402120,Ezreal,Amumu,Diana,Ambessa,Rakan,Corki,LeeSin,Syndra,Heimerdinger,Blitzcrank
EUW1_7197403322,Lucian,Graves,Ahri,Ambessa,Nami,Ashe,Shaco,Yasuo,Renekton,Nautilus
EUW1_7197406821,Ashe,Warwick,Katarina,Jax,Nautilus,Vayne,Teemo,Corki,Leblanc,Nami
EUW1_7197407377,Draven,Ambessa,Syndra,Akshan,Swain,Samira,MasterYi,Leblanc,Maokai,Blitzcrank
EUW1_7197407801,Ezreal,Shaco,Yasuo,KSante,Xerath,Jhin,Zed,Veigar,Zac,Nami
EUW1_7197407805,Veigar,Brand,Anivia,Sett,Neeko,MissFortune,Hecarim,Yasuo,Warwick,Lulu
EUW1_7197408457,Jinx,Diana,Smolder,Mordekaiser,Milio,Caitlyn,Volibear,Vex,Jayce,Lulu
EUW1_7197409073,Kaisa,Volibear,Yasuo,Teemo,Amumu,Samira,Nunu,Yone,Gangplank,Poppy
EUW1_7197410380,Vayne,Elise,Pantheon,Nasus,Velkoz,Jinx,Talon,Yasuo,Singed,Nautilus
EUW1_7197410525,Ezreal,Jax,Tristana,Gragas,Swain,Vayne,Diana,Lux,Jayce,Swain
EUW1_7197412080,Ezreal,Vi,Malzahar,Varus,Velkoz,Corki,MonkeyKing,Sylas,Ambessa,Pyke
EUW1_7197414617,Ashe,Nocturne,Anivia,Yorick,Velkoz,Caitlyn,MasterYi,TwistedFate,TahmKench,Veigar
EUW1_7197414751,KogMaw,Viego,Zed,Vladimir,Morgana,Lucian,Warwick,Zoe,Sylas,Alistar
EUW1_7197415024,Varus,Evelynn,Kassadin,Aatrox,Ambessa,Samira,DrMundo,Syndra,Yorick,Brand
EUW1_7197415885,Smolder,Trundle,Ahri,Sejuani,Zilean,KogMaw,Ambessa,Leblanc,Maokai,Swain
EUW1_7197416743,Lucian,Nunu,Caitlyn,Renekton,Xerath,Jinx,MonkeyKing,Leblanc,Jax,Shaco
EUW1_7197417562,Corki,Shaco,Malphite,Yasuo,Thresh,Ziggs,Nunu,Kaisa,Pantheon,Swain
EUW1_7197417738,KogMaw,Ekko,Yone,Gnar,TahmKench,Sivir,XinZhao,Diana,Garen,Shen
EUW1_7197421067,KogMaw,Teemo,Orianna,Sylas,Leona,Xayah,Gragas,Yone,Irelia,Rakan
EUW1_7197421072,MissFortune,Kindred,Yone,Illaoi,Nautilus,Lissandra,LeeSin,Zed,KSante,Karma
EUW1_7197424777,Jinx,Rengar,Ahri,Nasus,Thresh,Vayne,Elise,Akshan,Jayce,Leona
EUW1_7197426040,Jhin,Jax,Vex,Mordekaiser,Morgana,Smolder,Shaco,Heimerdinger,Malphite,Senna
EUW1_7197428990,Jhin,Warwick,Annie,Teemo,Swain,Samira,Shaco,,Aatrox,Brand
EUW1_7197432009,Xayah,Amumu,Lux,Ornn,Rakan,MissFortune,Evelynn,Diana,Renekton,Senna
EUW1_7197432419,Ziggs,Briar,Gwen,Irelia,Thresh,Galio,Teemo,Azir,Yasuo,Chogath
EUW1_7197432482,MissFortune,Viego,Annie,FiddleSticks,Pantheon,Jhin,Shaco,Akali,Shen,Lux
EUW1_7197434312,Jinx,Jax,AurelionSol,Warwick,Pantheon,Samira,Viego,Swain,KSante,Nami
EUW1_7197434476,Jhin,Shaco,Akali,Singed,Morgana,Ezreal,Briar,Zed,Teemo,Swain
EUW1_7197436549,Kaisa,Amumu,Katarina,Kled,Braum,Vayne,XinZhao,Ahri,TahmKench,Lulu
EUW1_7197436621,Jhin,Warwick,Sylas,DrMundo,Velkoz,Kaisa,Amumu,Lux,Aatrox,Nautilus
EUW1_7197436893,Xayah,Nunu,Cassiopeia,Sett,Rakan,Jhin,Udyr,Akali,Garen,Rell
EUW1_7197438396,Jhin,Zed,Malzahar,Garen,Pyke,MissFortune,Karthus,Katarina,Ornn,Karma
EUW1_7197440029,Veigar,Rengar,Hwei,Fiora,Senna,MissFortune,Viego,Ziggs,KSante,Morgana
EUW1_7197441462,Varus,JarvanIV,Katarina,Singed,Thresh,Caitlyn,Shyvana,Vex,Neeko,Brand
EUW1_7197445002,Jinx,Udyr,Yasuo,Fiora,Alistar,Nilah,Shaco,Sylas,Kled,Lux
EUW1_7197445262,Caitlyn,Nunu,Lissandra,Sett,Rakan,KogMaw,Graves,Galio,Ornn,Karma
EUW1_7197445995,Kaisa,Elise,Pantheon,Camille,Velkoz,Jinx,Zed,Swain,FiddleSticks,Janna
